"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"CIPLA","EQ","28-May-2019","        578.70","        579.00","        584.20","        571.50","        578.05","        577.95","        578.03","    2469586","          1427500704.85","     104488","    1467327","         59.42"
"CIPLA","EQ","29-May-2019","        577.95","        577.40","        582.45","        559.90","        561.75","        564.35","        571.96","    1948077","          1114218559.30","      54016","     816674","         41.92"
"CIPLA","EQ","30-May-2019","        564.35","        560.10","        563.50","        554.25","        562.00","        561.95","        560.38","    2577559","          1444405598.45","      47057","    1370332","         53.16"
"CIPLA","EQ","31-May-2019","        561.95","        562.70","        569.00","        550.85","        558.55","        558.85","        560.75","    1912387","          1072376365.35","      43444","     948204","         49.58"
"CIPLA","EQ","03-Jun-2019","        558.85","        559.00","        569.45","        552.50","        568.00","        568.25","        562.13","    1284381","           721993789.75","      25347","     572120","         44.54"
"CIPLA","EQ","04-Jun-2019","        568.25","        564.00","        575.00","        561.10","        561.20","        562.65","        566.52","    1558827","           883110952.65","      31433","     650568","         41.73"
"CIPLA","EQ","06-Jun-2019","        562.65","        565.00","        568.30","        556.55","        559.85","        559.80","        562.92","    1750285","           985275084.90","      28006","     673539","         38.48"
"CIPLA","EQ","07-Jun-2019","        559.80","        565.00","        565.00","        542.00","        549.55","        549.50","        548.98","    2696228","          1480186755.60","      55944","     890022","         33.01"
"CIPLA","EQ","10-Jun-2019","        549.50","        550.60","        562.60","        550.00","        554.35","        554.55","        555.83","    1708042","           949373536.10","      26618","     350331","         20.51"
"CIPLA","EQ","11-Jun-2019","        554.55","        555.40","        566.40","        551.00","        562.00","        559.85","        560.58","    2518184","          1411648068.60","      47399","     874055","         34.71"
"CIPLA","EQ","12-Jun-2019","        559.85","        558.90","        567.00","        556.25","        562.00","        561.60","        562.85","    1253337","           705445985.15","      18676","     308185","         24.59"
"CIPLA","EQ","13-Jun-2019","        561.60","        560.05","        566.60","        559.25","        563.00","        564.60","        563.81","    1594956","           899252138.90","      34577","     674536","         42.29"
"CIPLA","EQ","14-Jun-2019","        564.60","        560.15","        564.45","        554.15","        555.60","        555.60","        558.53","    1808363","          1010028891.85","      65197","     942037","         52.09"
