"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"ADANIPORTS","EQ","26-Mar-2020","        255.60","        257.65","        260.10","        241.50","        252.90","        248.20","        253.74","    8701776","          2208012000.75","      82755","    3331147","         38.28"
"ADANIPORTS","EQ","27-Mar-2020","        248.20","        259.00","        259.60","        244.00","        251.35","        251.30","        251.99","    4871655","          1227618559.00","      52370","    2051327","         42.11"
"ADANIPORTS","EQ","30-Mar-2020","        251.30","        248.00","        254.85","        237.00","        251.70","        251.65","        248.80","    8946439","          2225890955.65","      75897","    4473909","         50.01"
"ADANIPORTS","EQ","31-Mar-2020","        251.65","        255.00","        259.60","        247.05","        250.45","        251.30","        253.13","    6401288","          1620363751.50","      55793","    2944373","         46.00"
"ADANIPORTS","EQ","01-Apr-2020","        251.30","        246.05","        247.80","        235.05","        246.10","        244.80","        240.63","    4034211","           970746820.25","      46902","     697312","         17.28"
"ADANIPORTS","EQ","03-Apr-2020","        244.80","        246.00","        252.80","        238.90","        244.20","        244.80","        248.45","    7210453","          1791415604.95","      43535","    3270022","         45.35"
"ADANIPORTS","EQ","07-Apr-2020","        244.80","        254.20","        255.85","        245.60","        248.80","        248.10","        249.44","    7360798","          1836085380.15","      64968","    3957416","         53.76"
"ADANIPORTS","EQ","08-Apr-2020","        248.10","        248.00","        255.85","        242.75","        249.70","        250.85","        250.05","    6897883","          1724830524.80","      81499","    2301927","         33.37"
"ADANIPORTS","EQ","09-Apr-2020","        250.85","        254.00","        254.60","        247.45","        251.20","        251.90","        251.22","    5290672","          1329135734.00","      46427","    1870738","         35.36"
"ADANIPORTS","EQ","13-Apr-2020","        251.90","        252.00","        265.50","        247.50","        263.00","        262.85","        253.66","    6979354","          1770369308.40","      37483","    2512798","         36.00"
"ADANIPORTS","EQ","15-Apr-2020","        262.85","        265.00","        279.40","        265.00","        267.10","        268.90","        273.00","    7606729","          2076643951.95","     101002","    2736763","         35.98"
"ADANIPORTS","EQ","16-Apr-2020","        268.90","        267.00","        271.30","        260.30","        268.35","        267.60","        266.64","    3267294","           871184362.15","      63906","    1104275","         33.80"
"ADANIPORTS","EQ","17-Apr-2020","        267.60","        275.00","        275.90","        263.60","        268.55","        268.15","        267.15","    3470271","           927095438.45","      49815","    1371313","         39.52"
"ADANIPORTS","EQ","20-Apr-2020","        268.15","        273.50","        273.50","        266.55","        272.00","        270.50","        269.99","    2234365","           603266950.10","      44339","     592009","         26.50"
"ADANIPORTS","EQ","21-Apr-2020","        270.50","        266.05","        269.60","        260.90","        265.10","        265.20","        263.92","    2562045","           676180309.00","      28728","     846502","         33.04"
"ADANIPORTS","EQ","22-Apr-2020","        265.20","        260.00","        273.85","        258.50","        273.00","        271.90","        268.24","    3229099","           866174503.85","      38557","     565516","         17.51"
"ADANIPORTS","EQ","23-Apr-2020","        271.90","        273.50","        279.70","        268.50","        278.00","        277.60","        275.11","    3594118","           988791951.65","      41781","    1067330","         29.70"
"ADANIPORTS","EQ","24-Apr-2020","        277.60","        273.95","        276.95","        269.55","        270.55","        270.65","        272.10","    2515755","           684549391.75","      18327","    1070681","         42.56"
